time_s,desired_velocity,command_velocity,motion_debt,pass_through,state,filtered_velocity_magnitude,filtered_velocity,real_velocity,position
1783217146.736735,0.698100,0.000000,0.000000,0,0,0.069810,0.069810,0.000000,0.000000
1783217146.737735,0.698100,0.000000,0.000698,0,0,0.132639,0.132639,0.000000,0.000000
1783217146.738734,0.698100,0.000000,0.001396,0,0,0.189185,0.189185,0.000000,0.000000
1783217146.739734,0.698100,0.698100,0.000000,1,0,0.240077,0.240077,0.024636,0.000025
1783217146.740735,0.698100,0.698100,0.000000,1,0,0.285879,0.285879,0.048305,0.000073
1783217146.741735,0.698100,0.698100,0.000000,1,0,0.327101,0.327101,0.071047,0.000144
1783217146.742734,0.698100,0.698100,0.000000,1,0,0.364201,0.364201,0.092897,0.000237
1783217146.743734,0.698100,0.698100,0.000000,1,0,0.397591,0.397591,0.113890,0.000351
1783217146.744735,0.698100,0.698100,0.000000,1,0,0.427642,0.427642,0.134060,0.000485
1783217146.745734,0.698100,0.698100,0.000000,1,0,0.454688,0.454688,0.153439,0.000638
1783217146.746734,0.698100,0.698100,0.000000,1,0,0.479029,0.479029,0.172058,0.000810
1783217146.747734,0.698100,0.698100,0.000000,1,0,0.500936,0.500936,0.189947,0.001000
1783217146.748734,0.698100,0.698100,0.000000,1,0,0.520652,0.520652,0.207135,0.001207
1783217146.749734,0.698100,0.698100,0.000000,1,0,0.538397,0.538397,0.223648,0.001431
1783217146.750734,0.698100,0.698100,0.000000,1,0,0.554367,0.554367,0.239515,0.001671
1783217146.751734,0.698100,0.698100,0.000000,1,0,0.568741,0.568741,0.254759,0.001925
1783217146.752735,0.698100,0.698100,0.000000,1,0,0.581676,0.581676,0.269405,0.002195
1783217146.753735,0.698100,0.698100,0.000000,1,0,0.593319,0.593319,0.283477,0.002478
1783217146.754735,0.698100,0.698100,0.000000,1,0,0.603797,0.603797,0.296997,0.002775
1783217146.755734,0.698100,0.698100,0.000000,1,0,0.613227,0.613227,0.309988,0.003085
1783217146.756735,0.698100,0.698100,0.000000,1,0,0.621714,0.621714,0.322468,0.003408
1783217146.757735,0.698100,0.698100,0.000000,1,0,0.629353,0.629353,0.334460,0.003742
1783217146.758734,0.698100,0.698100,0.000000,1,0,0.636228,0.636228,0.345981,0.004088
1783217146.759734,0.698100,0.698100,0.000000,1,0,0.642415,0.642415,0.357051,0.004445
1783217146.760735,0.698100,0.698100,0.000000,1,0,0.647983,0.647983,0.367686,0.004813
1783217146.761734,0.698100,0.698100,0.000000,1,0,0.652995,0.652995,0.377904,0.005191
1783217146.762734,0.698100,0.698100,0.000000,1,0,0.657505,0.657505,0.387722,0.005578
1783217146.763734,0.698100,0.698100,0.000000,1,0,0.661565,0.661565,0.397155,0.005976
1783217146.764735,0.698100,0.698100,0.000000,1,0,0.665218,0.665218,0.406218,0.006382
1783217146.765734,0.698100,0.698100,0.000000,1,0,0.668506,0.668506,0.414925,0.006797
1783217146.766734,0.698100,0.698100,0.000000,1,0,0.671466,0.671466,0.423292,0.007220
1783217146.767734,0.698100,0.698100,0.000000,1,0,0.674129,0.674129,0.431330,0.007651
1783217146.768735,0.698100,0.698100,0.000000,1,0,0.676526,0.676526,0.439053,0.008090
1783217146.769735,0.698100,0.698100,0.000000,1,0,0.678683,0.678683,0.446473,0.008537
1783217146.770735,0.698100,0.698100,0.000000,1,0,0.680625,0.680625,0.453602,0.008991
1783217146.771734,0.698100,0.698100,0.000000,1,0,0.682373,0.682373,0.460451,0.009451
1783217146.772735,0.698100,0.698100,0.000000,1,0,0.683945,0.683945,0.467033,0.009918
1783217146.773735,0.698100,0.698100,0.000000,1,0,0.685361,0.685361,0.473356,0.010391
1783217146.774734,0.698100,0.698100,0.000000,1,0,0.686635,0.686635,0.479431,0.010871
1783217146.775734,0.698100,0.698100,0.000000,1,0,0.687781,0.687781,0.485267,0.011356
1783217146.776735,0.698100,0.698100,0.000000,1,0,0.688813,0.688813,0.490875,0.011847
1783217146.777735,0.698100,0.698100,0.000000,1,0,0.689742,0.689742,0.496264,0.012343
1783217146.778734,0.698100,0.698100,0.000000,1,0,0.690577,0.690577,0.501440,0.012845
1783217146.779734,0.698100,0.698100,0.000000,1,0,0.691330,0.691330,0.506414,0.013351
1783217146.780735,0.698100,0.698100,0.000000,1,0,0.692007,0.692007,0.511193,0.013862
1783217146.781734,0.698100,0.698100,0.000000,1,0,0.692616,0.692616,0.515784,0.014378
1783217146.782734,0.698100,0.698100,0.000000,1,0,0.693164,0.693164,0.520196,0.014898
1783217146.783734,0.698100,0.698100,0.000000,1,0,0.693658,0.693658,0.524434,0.015423
1783217146.784734,0.698100,0.698100,0.000000,1,0,0.694102,0.694102,0.528507,0.015951
1783217146.785734,0.698100,0.698100,0.000000,1,0,0.694502,0.694502,0.532419,0.016484
1783217146.786734,0.698100,0.698100,0.000000,1,0,0.694861,0.694861,0.536178,0.017020
1783217146.787734,0.698100,0.698100,0.000000,1,0,0.695185,0.695185,0.539790,0.017560
1783217146.788735,0.698100,0.698100,0.000000,1,0,0.695477,0.695477,0.543260,0.018103
1783217146.789735,0.698100,0.698100,0.000000,1,0,0.695739,0.695739,0.546594,0.018649
1783217146.790735,0.698100,0.698100,0.000000,1,0,0.695975,0.695975,0.549797,0.019199
1783217146.791734,0.698100,0.698100,0.000000,1,0,0.696187,0.696187,0.552875,0.019752
1783217146.792735,0.698100,0.698100,0.000000,1,0,0.696379,0.696379,0.555832,0.020308
1783217146.793735,0.698100,0.698100,0.000000,1,0,0.696551,0.696551,0.558673,0.020867
1783217146.794734,0.698100,0.698100,0.000000,1,0,0.696706,0.696706,0.561403,0.021428
1783217146.795734,0.698100,0.698100,0.000000,1,0,0.696845,0.696845,0.564026,0.021992
1783217146.796735,0.698100,0.698100,0.000000,1,0,0.696971,0.696971,0.566546,0.022559
1783217146.797734,0.698100,0.698100,0.000000,1,0,0.697083,0.697083,0.568967,0.023128
1783217146.798734,0.698100,0.698100,0.000000,1,0,0.697185,0.697185,0.571293,0.023699
1783217146.799734,0.698100,0.698100,0.000000,1,0,0.697276,0.697276,0.573528,0.024272
1783217146.800735,0.698100,0.698100,0.000000,1,0,0.697359,0.697359,0.575675,0.024848
1783217146.801734,0.698100,0.698100,0.000000,1,0,0.697433,0.697433,0.577738,0.025426
1783217146.802734,0.698100,0.698100,0.000000,1,0,0.697500,0.697500,0.579720,0.026005
1783217146.803734,0.698100,0.698100,0.000000,1,0,0.697560,0.697560,0.581625,0.026587
1783217146.804734,0.698100,0.698100,0.000000,1,0,0.697614,0.697614,0.583454,0.027171
1783217146.805734,0.698100,0.698100,0.000000,1,0,0.697662,0.697662,0.585212,0.027756
1783217146.806735,0.698100,0.698100,0.000000,1,0,0.697706,0.697706,0.586901,0.028343
1783217146.807734,0.698100,0.698100,0.000000,1,0,0.697745,0.697745,0.588524,0.028931
1783217146.808735,0.698100,0.698100,0.000000,1,0,0.697781,0.697781,0.590084,0.029521
